Date,Ticker,Open,High,Low,Close,Volume,Return,MA20,MA50,RSI,EMA12,EMA26,MACD,MACD_Signal,Volatility,Volume_MA,Volume_Spike,Target,Logistic,RandomForest,SVM,DecisionTree,GradientBoost,XGBoost,Vote,Signal,Signal_Label,Confidence,Risk,Stop_Loss,Target_Price
2025-04-02,ADANIENT.NS,2338.590619694135,2377.671342680792,2313.403155466206,2368.225830078125,573928,0.01462358708198197,2286.0867309570312,2264.6493505859376,65.42455316452565,2319.1119982903124,2289.820909101409,29.291089188903243,19.477659500875074,0.015992912277990705,1036407.75,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2297.1790551757813,2486.6371215820313
2025-04-03,ADANIENT.NS,2338.5906260655456,2428.6958580611936,2338.5406020372097,2409.60546875,1023200,0.01747284323408893,2299.3801391601564,2265.1790869140623,70.22983525052761,2333.034070668726,2298.693839590404,34.34023107832218,22.450173816364497,0.016128156856718923,1044918.85,False,0,0,0,0,0,0,1,1,1,BUY,16.666666666666664,Medium,2337.3173046875,2530.0857421875003
2025-04-04,ADANIENT.NS,2393.7633363019463,2408.8559523820545,2314.35274983305,2333.4931640625,1219733,-0.03158704015018021,2303.8179321289062,2264.3414990234373,61.99935779030304,2333.1047004216143,2301.2715673679895,31.833133053624806,24.326765663816563,0.015135502073456736,1037400.2,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-04-07,ADANIENT.NS,2148.9846575174565,2237.89053227115,2143.937111086028,2211.603515625,1567177,-0.05223484273049939,2301.811413574219,2260.8972021484374,46.45075127234928,2314.412210452904,2294.6294893682643,19.78272108463989,23.41795674798123,0.01939218686073211,1071245.55,False,1,1,1,0,1,1,1,5,1,BUY,83.33333333333334,Medium,2145.25541015625,2322.18369140625
2025-04-08,ADANIENT.NS,2268.875210994136,2299.8598504394304,2223.8975085735474,2284.5673828125,1224337,0.03299138687020964,2303.720458984375,2260.3094921875,52.59230036844547,2309.8206985082265,2293.8841481322656,15.936550375960906,21.921675473577167,0.02079486728079499,1091522.1,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2216.030361328125,2398.795751953125
2025-04-09,ADANIENT.NS,2264.577282123031,2278.420516965892,2214.102305201192,2235.79150390625,1001633,-0.02135015989163014,2304.1502319335937,2259.8537158203126,43.40034437581292,2298.4315916463843,2289.580989249144,8.850602397240436,19.307460858309824,0.021296974907163313,1094598.1,False,1,1,1,0,1,1,1,5,1,BUY,83.33333333333334,High,2168.7177587890624,2347.5810791015624
2025-04-11,ADANIENT.NS,2301.9089938490474,2342.3389039374856,2279.869869802178,2320.249755859375,981463,0.037775549198377556,2307.6884765625,2260.5603662109374,48.68999021094729,2301.788232294537,2291.8527497639966,9.935482530540412,17.433065192755944,0.022807165727318397,1096317.3,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2250.6422631835935,2436.262243652344
2025-04-15,ADANIENT.NS,2373.823163819049,2438.790955670939,2357.831091978584,2417.001708984375,1145125,0.04169893903907118,2316.5041015625,2262.551376953125,53.66158350631835,2319.513382554512,2301.1230431348195,18.390339419692737,17.624520038143302,0.02442885472614432,1101119.75,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-04-16,ADANIENT.NS,2398.810708955805,2426.7968338936225,2381.719085046637,2414.403076171875,889949,-0.001075147279722799,2326.2242797851563,2265.8097607421873,53.11337896645425,2334.1117969571833,2309.514156772941,24.59764018424221,19.019144067363086,0.024262403691718986,1108101.7,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2341.970983886719,2535.1232299804688
2025-04-17,ADANIENT.NS,2416.801807413935,2447.386741790556,2390.814691205183,2416.90185546875,1054797,0.0010349470316435294,2334.490185546875,2268.4144677734375,56.90957919050952,2346.8487290358858,2317.468801190843,29.379927845042857,21.091300822899044,0.02416278575510509,1114454.7,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2344.3947998046874,2537.7469482421875
2025-04-21,ADANIENT.NS,2424.897874285996,2463.678452218589,2394.3129401230285,2441.489501953125,782559,0.010173208493650776,2343.9854736328125,2271.8667529296877,58.98231716715803,2361.4088479462303,2326.655519840749,34.75332810548116,23.823706279415468,0.024185044022033524,1153582.65,False,1,0,1,0,1,0,1,3,1,BUY,50.0,High,2368.244816894531,2563.5639770507814
2025-04-22,ADANIENT.NS,2457.6815931830174,2482.169454187685,2439.7905596895125,2444.288330078125,766567,0.001146360909092925,2350.324841308594,2275.5379345703127,56.073942008590784,2374.1595375049833,2335.369061405613,38.79047609937015,26.81706024340641,0.023465563360899517,1140393.75,False,1,0,1,0,1,0,1,3,1,BUY,50.0,High,2370.959680175781,2566.5027465820312
2025-04-23,ADANIENT.NS,2458.781008375568,2472.574218933799,2420.0001859436006,2452.38427734375,672262,0.003312189959752576,2356.03701171875,2278.578427734375,60.819718600513,2386.1941128647936,2344.036855239414,42.15725762537977,29.885099719801087,0.023423877911812576,1044654.35,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-04-24,ADANIENT.NS,2448.786078836681,2460.180332779323,2423.898513847388,2441.289794921875,596626,-0.00452395757238,2360.0200317382814,2280.9352587890626,58.53289107513207,2394.6703716428065,2351.2407767440127,43.429594898793766,32.59399875559963,0.023408311557691075,1019414.75,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-04-25,ADANIENT.NS,2448.886126932322,2458.281371831152,2322.348756840692,2353.133544921875,1414809,-0.036110522471921924,2359.300390625,2281.771845703125,48.893790423945006,2388.280090608817,2351.380981795065,36.89910881375181,33.45502076723007,0.024902543261919444,1039646.0,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2282.5395385742186,2470.7902221679688
2025-04-28,ADANIENT.NS,2344.8374773262303,2400.809727424384,2336.4417374193654,2368.625732421875,681421,0.006583641431414877,2361.7716552734373,2282.3915380859376,46.8778516878644,2385.2563431954413,2352.6583707374743,32.59797245796699,33.28361110537745,0.024466239726671384,1035563.8,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-04-29,ADANIENT.NS,2390.8147919085186,2398.8108280018578,2324.447789941663,2329.4453125,670730,-0.016541414452089787,2362.6712158203127,2283.1871435546873,49.67321395065018,2376.6700307807578,2350.9388849332686,25.731145847489188,31.7731180537998,0.02477529401296338,1015156.8,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2259.561953125,2445.917578125
2025-04-30,ADANIENT.NS,2330.24460587316,2338.8404418570726,2283.8676964288084,2300.15966796875,837464,-0.012571939068112381,2359.5702514648438,2282.7783447265624,58.40607882561568,2364.899205732757,2347.1774614365163,17.72174429624056,28.962843302287954,0.024415675319661698,972227.9,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2231.1548779296872,2415.167651367188
2025-05-02,ADANIENT.NS,2348.7355718552017,2371.2244235352387,2288.8653487682104,2297.9609375,1695797,-0.0009559034093887808,2358.7356689453127,2281.691884765625,51.46867644570663,2354.601010620025,2343.5317929807106,11.069217639314502,25.384118169693263,0.024000203531939622,965075.95,True,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2229.022109375,2412.858984375
2025-05-05,ADANIENT.NS,2311.454113306035,2495.7626382419567,2296.661398484493,2454.283203125,4227194,0.06802651127528136,2364.7451782226562,2285.9057958984376,69.38632982378309,2369.9367325438675,2351.7356011730167,18.201131370850817,23.947520809924775,0.028408532801500186,1151338.55,True,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-06,ADANIENT.NS,2452.7839419770867,2461.979334194425,2342.338699276,2352.83349609375,1524692,-0.04133577856951298,2363.9755615234376,2289.93080078125,52.806468231855405,2367.3054653976956,2351.816926723008,15.488538674687788,22.25572438287738,0.02990864480578416,1198876.75,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2282.2484912109376,2470.4751708984377
2025-05-07,ADANIENT.NS,2313.8528638562534,2378.320902611644,2313.8528638562534,2351.93408203125,1012640,-0.0003822684707580626,2361.0919921875,2292.51751953125,43.28727666191643,2364.9406371874734,2351.8256048940193,13.115032293454078,20.42758596499272,0.029627834795112596,1198348.75,False,0,1,0,0,0,1,0,2,1,BUY,33.33333333333333,High,2281.3760595703125,2469.5307861328124
2025-05-08,ADANIENT.NS,2360.829672363566,2366.6268473739788,2258.880211490965,2284.167724609375,1380069,-0.0288130343191203,2358.6257202148436,2293.816875,38.156690007948164,2352.5140352523813,2346.8139100418884,5.700125210492843,17.482093814092746,0.02948223937462813,1206365.55,False,0,1,0,0,0,1,0,2,1,BUY,33.33333333333333,High,2215.642692871094,2398.376110839844
2025-05-09,ADANIENT.NS,2238.890215459796,2271.9739140193237,2231.893683536484,2249.884765625,1006000,-0.015008949918613346,2360.5397827148436,2295.2201806640624,35.64185204245683,2336.724916848169,2339.6339733968844,-2.909056548715398,13.403863741531117,0.027136407982366256,1178306.7,False,1,1,1,0,1,1,1,5,1,BUY,83.33333333333334,High,2182.38822265625,2362.37900390625
2025-05-12,ADANIENT.NS,2348.83564865776,2432.094424922625,2313.8529900607296,2424.098388671875,2147039,0.0774322426235372,2367.5163330078126,2300.143740234375,48.81084261000966,2350.1669894364313,2345.89059676796,4.276392668471544,11.578369526919202,0.03136616835889829,1224441.8,True,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2351.3754370117185,2545.3033081054687
2025-05-13,ADANIENT.NS,2423.798310957276,2453.683396647408,2403.8082217947417,2439.990234375,1815174,0.006555775861817104,2377.72626953125,2306.3026806640623,49.711277480299465,2363.9859501962114,2352.860940312328,11.12500988388365,11.487697598312092,0.030821992725637296,1265118.85,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,High,2366.79052734375,2561.98974609375
2025-05-14,ADANIENT.NS,2443.6883558263253,2480.6700208339184,2428.8958850390027,2460.679931640625,774441,0.008479418062476318,2384.7477783203126,2313.2342431640627,50.54798492690684,2378.8619473415056,2360.8475322815843,18.014415059921248,12.793041090633926,0.02985436522790516,1254767.75,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,High,2386.8595336914063,2583.7139282226562
2025-05-15,ADANIENT.NS,2462.1794097318534,2525.548144584563,2449.485750756614,2518.75146484375,1554800,0.0235997914464261,2389.8352661132812,2321.03337890625,54.81786346296758,2400.3834115726204,2372.544119904563,27.839291668057285,15.8022912061186,0.02888966152555339,1275251.5,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,High,2443.1889208984376,2644.6890380859377
2025-05-16,ADANIENT.NS,2527.7470125022933,2582.919614979549,2514.9533054302583,2553.734130859375,1641135,0.013888891581367302,2396.8018188476562,2329.90998046875,63.36042079000241,2423.9758299244286,2385.965602224904,38.01022769952442,20.243878504799767,0.028987135173391625,1312810.8,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-19,ADANIENT.NS,2570.0260488858057,2577.5223328669103,2534.7434901441416,2539.34130859375,680957,-0.005635990877711938,2402.923791503906,2338.797578125,61.386690984293956,2441.724365104324,2397.326765681103,44.39759942322098,25.074622688484013,0.02905166098865587,1294118.8,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-20,ADANIENT.NS,2543.73899410475,2563.5292323323647,2491.2650069964984,2500.360595703125,628023,-0.015350718219210968,2405.8673461914063,2346.48376953125,61.40304926576488,2450.745323657986,2404.9589012516444,45.786422406341444,29.216982632055505,0.029273534565814458,1286392.0,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2425.349777832031,2625.378625488281
2025-05-21,ADANIENT.NS,2508.456329082108,2523.249044098219,2482.46921276341,2499.160888671875,529234,-0.0004798136050102597,2408.610974121094,2353.5922412109376,63.79381828507722,2458.193872121661,2411.9368262570406,46.25704586462052,32.624995278568505,0.029277088998782976,1274525.35,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-22,ADANIENT.NS,2499.1608937153155,2520.650239945298,2464.0784330260626,2486.367431640625,906909,-0.005119101010759186,2410.3101318359377,2358.42484375,62.870407833455026,2462.5282658938095,2417.450204441873,45.078061451936264,35.11560851324206,0.029310431758106607,1286257.7,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,High,2411.7764086914062,2610.6858032226564
2025-05-23,ADANIENT.NS,2497.7617701733207,2546.837539215961,2489.2659818393977,2538.741455078125,968415,0.02106447453059701,2415.18271484375,2364.1649951171876,56.72450598524789,2474.2533719221656,2426.4347415385196,47.818630383645996,37.656212887322845,0.029609576172095003,1304847.15,False,1,0,1,0,1,0,1,3,1,BUY,50.0,High,2462.579211425781,2665.6785278320312
2025-05-26,ADANIENT.NS,2547.836952675605,2567.6269460481503,2540.0407689732688,2546.4375,552912,0.003031440994702761,2424.8479125976564,2370.166015625,68.11974631505154,2485.3586223956786,2435.323834769321,50.034787626357684,40.131927835129815,0.02819218591985813,1261752.3,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-27,ADANIENT.NS,2544.638338398669,2567.827037371545,2524.8483450630174,2539.041259765625,514936,-0.002904544185504232,2433.368688964844,2376.402919921875,67.30129576126821,2493.6174896833627,2443.0066070004186,50.610882682944066,42.22771880469267,0.028231952882198617,1253428.05,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-28,ADANIENT.NS,2557.732105802684,2557.732105802684,2508.7563835735587,2513.75390625,575989,-0.009959410237374122,2442.584118652344,2381.68830078125,73.03913137855288,2496.7153999243837,2448.247147691351,48.46825223303267,43.47582549036068,0.028019314540318595,1248691.0,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2438.3412890625,2639.4416015625
2025-05-29,ADANIENT.NS,2535.4429496749003,2557.7319482427265,2509.7557335042934,2539.541015625,802317,0.010258406485569305,2454.553186035156,2387.6653369140627,79.57143512305812,2503.303956186017,2455.0096564340815,48.29429975193534,44.439520342675614,0.02776490108266072,1246933.65,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-05-30,ADANIENT.NS,2548.736551144164,2562.7296145622104,2512.554535967148,2518.6513671875,684592,-0.008225757453403038,2465.5877075195312,2393.6383740234373,64.05228046724706,2505.665096340091,2459.7238572350875,45.94123910500366,44.73986409514123,0.02789864808080293,1196373.4,False,0,0,0,0,0,1,0,1,1,BUY,16.666666666666664,High,2443.091826171875,2644.583935546875
2025-06-02,ADANIENT.NS,2525.747890109581,2562.7295568820605,2513.653787962611,2517.552001953125,1008716,-0.00043648964231302045,2468.7511474609373,2398.9577392578126,62.05721858848873,2507.4938510497886,2464.0074235142474,43.486427535541225,44.48917678322123,0.023625586058422406,1035449.5,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,High,,
2025-06-03,ADANIENT.NS,2509.755764610052,2511.2550213392096,2450.784999929848,2469.675537109375,962656,-0.019017070871468533,2474.5932495117186,2403.3195751953126,51.28940730517163,2501.6756489051095,2464.4272837808935,37.24836512421598,43.04101445142019,0.021962729403905444,1007347.7,False,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,High,2395.5852709960936,2593.159313964844
2025-06-04,ADANIENT.NS,2478.7712588394816,2501.759863256138,2439.890629847002,2488.16650390625,552667,0.00748720490567667,2481.4048706054687,2406.7328857421876,45.05492336623314,2499.597318905285,2466.18574453224,33.41157437304537,41.115126435745225,0.021976055764787537,984349.05,False,1,1,1,0,1,0,1,4,1,BUY,66.66666666666666,High,2413.5215087890624,2612.5748291015625
2025-06-05,ADANIENT.NS,2493.763690992279,2528.8463960365434,2486.2674073520216,2503.158935546875,673209,0.006025493718803787,2492.3544311523438,2410.0332470703124,41.25772075145552,2500.1452599270683,2468.9244994241158,31.220760502952544,39.136253249186694,0.02065944643344696,949006.05,False,1,1,1,0,1,0,0,3,1,BUY,50.0,High,2428.0641674804688,2628.316882324219
2025-06-06,ADANIENT.NS,2513.653849667894,2552.034970104657,2502.759347878047,2532.9443359375,640680,0.011899124729016775,2506.5074096679687,2413.4595458984377,48.95010746552849,2505.191271620981,2473.6667095392695,31.524562081711338,37.613915015691624,0.020173053255733476,930740.05,False,1,0,1,0,1,0,1,3,1,BUY,50.0,High,2456.9560058593747,2659.591552734375
2025-06-09,ADANIENT.NS,2543.7390843020257,2602.8099009205994,2523.24924099036,2580.82080078125,1711167,0.018901506900280918,2514.3435302734374,2417.7254345703127,62.830740049475224,2516.8265837994836,2481.6040496359965,35.222534163487126,37.135638845250725,0.011787281051097904,908946.45,True,1,0,1,0,1,1,1,4,1,BUY,66.66666666666666,Medium,2503.3961767578126,2709.8618408203124
2025-06-10,ADANIENT.NS,2598.7118127956924,2661.880451133563,2576.42281267432,2611.805419921875,2084054,0.012005722803863694,2522.934289550781,2423.5775341796875,66.40472225264136,2531.438712433698,2491.2485955884185,40.19011684527959,37.7465344452565,0.011930986169676524,922390.45,True,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-06-11,ADANIENT.NS,2628.696765552828,2629.596221971204,2561.8300138772324,2579.9208984375,745432,-0.012207847200703337,2528.896337890625,2428.9468701171877,62.90675154515906,2538.897510280437,2497.816914321335,41.080595959102084,38.41334674802562,0.012363263839013145,920940.0,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-06-12,ADANIENT.NS,2590.215815248976,2600.510760019358,2528.7462907890827,2542.439453125,955097,-0.014528137407313624,2530.0807373046873,2432.552080078125,50.5320430636295,2539.442424564216,2501.1222875676135,38.32013699660229,38.39470479774096,0.011858255058138421,890954.85,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-06-13,ADANIENT.NS,2498.0,2516.0,2460.0,2507.89990234375,695869,-0.013585200913554196,2527.789025878906,2436.4170263671876,44.85302844741122,2534.5897288379906,2501.6243331068067,32.96539573118389,37.308842984429546,0.011821147934082094,843691.55,False,1,1,1,0,1,0,1,4,1,BUY,66.66666666666666,Medium,2432.6629052734374,2633.2948974609376
2025-06-16,ADANIENT.NS,2500.0,2563.300048828125,2462.0,2544.0,956459,0.014394552837819763,2528.0219604492186,2440.615166015625,50.61511317101121,2536.0374628629147,2504.763271396464,31.274191466450702,36.10191268083378,0.012234621949435667,857466.65,False,0,0,0,0,0,0,1,1,1,BUY,16.666666666666664,Medium,2467.68,2671.2000000000003
2025-06-17,ADANIENT.NS,2535.0,2539.60009765625,2479.0,2488.5,703343,-0.02181603773584906,2527.4289306640626,2443.0206494140625,47.0857834464386,2528.724007037851,2503.558584625903,25.16542241194793,33.91461462705661,0.012741028123390815,861232.65,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-06-18,ADANIENT.NS,2491.89990234375,2495.89990234375,2445.39990234375,2459.10009765625,667044,-0.011814306748543335,2525.425891113281,2444.0105419921874,40.794145554235534,2518.0126363637587,2500.265363367747,17.747272996011816,30.681146300847647,0.013005315085149348,868123.15,False,0,1,0,0,0,0,1,2,1,BUY,33.33333333333333,Medium,2385.3270947265623,2582.055102539063
2025-06-19,ADANIENT.NS,2466.300048828125,2468.89990234375,2405.10009765625,2420.60009765625,688209,-0.0156561337363591,2522.1375244140627,2445.7526806640626,39.21354820758478,2503.026091947219,2494.3642325724036,8.661859374815322,26.277288915641183,0.013400033233085716,857188.15,False,1,1,1,0,1,0,1,4,1,BUY,66.66666666666666,Medium,2347.9820947265625,2541.6301025390626
2025-06-20,ADANIENT.NS,2428.0,2461.300048828125,2415.0,2448.39990234375,3002549,0.011484674694683061,2517.6204467773437,2450.4886083984375,42.8147939948545,2494.622062777454,2490.959467369267,3.6625954081873715,21.754350214150424,0.012713906476244461,958894.85,True,1,1,1,0,1,0,1,4,1,BUY,66.66666666666666,Medium,2374.9479052734373,2570.8198974609377
2025-06-23,ADANIENT.NS,2438.0,2492.60009765625,2421.0,2472.0,790533,0.009638988154532457,2513.898571777344,2454.2372607421876,50.254353611628936,2491.1417454270763,2489.555062378563,1.5866830485133505,17.72081678102301,0.012928275881120072,970775.9,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,Medium,2397.84,2595.6
2025-06-24,ADANIENT.NS,2504.0,2544.60009765625,2500.199951171875,2505.60009765625,996372,0.013592272514664216,2512.226513671875,2459.6334326171873,51.846605161433125,2493.3661073084877,2490.7435835105466,2.622523797941085,14.701158184406625,0.013346898959154816,994847.7,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2430.4320947265624,2630.8801025390626
2025-06-25,ADANIENT.NS,2519.89990234375,2541.60009765625,2512.10009765625,2527.199951171875,921346,0.008620630856388312,2512.898815917969,2463.7724365234376,52.511325857230446,2498.571314056701,2493.444055189803,5.127258866898046,12.786378320904909,0.01330610206130341,1012115.55,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2451.3839526367187,2653.559948730469
2025-06-26,ADANIENT.NS,2535.0,2593.60009765625,2522.199951171875,2586.199951171875,1339627,0.023345996019286552,2515.2317626953127,2467.1564013671873,55.24307273121461,2512.0526428436506,2500.314862301091,11.737780542559449,12.576658765235818,0.01411613762585733,1038981.05,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2508.6139526367188,2715.5099487304688
2025-06-27,ADANIENT.NS,2587.699951171875,2681.60009765625,2582.0,2646.300048828125,4049316,0.023238766835880886,2521.6141967773438,2471.7943408203123,56.294990961320266,2532.7060899181847,2511.128579823806,21.577510094378795,14.376829031064414,0.014771318712165627,1207217.25,True,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-06-30,ADANIENT.NS,2650.0,2653.89990234375,2605.89990234375,2619.39990234375,694814,-0.010165191394788109,2526.706591796875,2475.8443017578124,50.735891451338716,2546.043599522118,2519.1486777897526,26.89492173236522,16.880447571324577,0.015033695503606094,1191522.15,False,1,0,1,0,1,1,0,3,1,BUY,50.0,Medium,2540.8179052734376,2750.3698974609374
2025-07-01,ADANIENT.NS,2624.89990234375,2645.0,2603.0,2621.800048828125,729197,0.0009162963174227379,2534.3128173828127,2479.4505126953127,54.303938546490826,2557.6984378768884,2526.752483053176,30.945954823712327,19.693549021802127,0.014198110464679243,1179849.2,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,Medium,2543.146047363281,2752.8900512695313
2025-07-02,ADANIENT.NS,2634.0,2646.0,2613.60009765625,2630.199951171875,621409,0.0032038684061754807,2541.4144897460938,2483.1687451171874,59.592575652208254,2568.8525168453475,2534.41525847061,34.43725837473767,22.642290892389237,0.014160529686064549,1183286.3,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-07-03,ADANIENT.NS,2634.0,2644.0,2605.10009765625,2611.199951171875,502724,-0.007223785397583393,2546.816540527344,2486.34505859375,61.688166393465714,2575.367506741736,2540.1030134863663,35.26449325536987,25.166731364985367,0.014314452638915811,1174762.05,False,0,0,0,0,0,0,1,1,1,BUY,16.666666666666664,Medium,2532.8639526367188,2741.7599487304688
2025-07-04,ADANIENT.NS,2617.0,2617.0,2582.199951171875,2599.10009765625,370305,-0.004633828792082628,2550.1243286132812,2489.5012646484374,56.59249946544933,2579.0186745747387,2544.473167869924,34.54550670481467,27.042486432951232,0.014202548168843768,1161243.3,False,0,0,0,0,0,0,1,1,1,BUY,16.666666666666664,Medium,2521.1270947265625,2729.055102539063
2025-07-07,ADANIENT.NS,2602.0,2605.39990234375,2572.0,2576.10009765625,412159,-0.008849216704174045,2549.888293457031,2493.960595703125,61.364831325011174,2578.5696627411253,2546.815903409951,31.75375933117448,27.984741012595883,0.013749596549490137,1096292.9,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2498.8170947265626,2704.9051025390627
2025-07-08,ADANIENT.NS,2586.0,2600.0,2573.0,2591.300048828125,357686,0.005900372887569061,2548.8630249023436,2498.41408203125,67.80710783427111,2580.5281836775866,2550.1110252931685,30.417158384418144,28.471224486960338,0.013535074914896398,1009974.5,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-07-09,ADANIENT.NS,2599.0,2609.89990234375,2570.0,2583.0,396880,-0.003203044291176793,2549.016979980469,2503.48517578125,73.81230239644428,2580.9084631118044,2552.54724564209,28.361217469714575,28.449223083511185,0.013265452423851815,992546.9,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-07-10,ADANIENT.NS,2591.0,2604.0,2575.0,2581.0,306565,-0.0007742934572202431,2550.9450073242188,2509.101982421875,71.03426641674284,2580.9225457099888,2554.654857076223,26.26768863376583,28.012916193562113,0.012813666557578979,960120.3,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
2025-07-11,ADANIENT.NS,2575.0,2591.89990234375,2551.89990234375,2558.699951171875,390645,-0.008640080909773307,2553.485009765625,2514.3167626953127,63.81011639256923,2577.503685011817,2554.954493675929,22.54919133588828,26.92017122202735,0.012566172345721828,944859.1,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2481.9389526367186,2686.6349487304688
2025-07-14,ADANIENT.NS,2555.0,2604.800048828125,2543.5,2581.300048828125,536585,0.00883264864483202,2555.3500122070313,2516.857099609375,62.495859122303195,2578.0877409835566,2556.906016279965,21.1817247035915,25.772481918340176,0.012314994276402598,923865.4,False,1,0,1,0,1,0,1,3,1,BUY,50.0,Medium,2503.861047363281,2710.3650512695312
2025-07-15,ADANIENT.NS,2588.0,2606.89990234375,2576.0,2598.199951171875,379425,0.006547050720206782,2560.835009765625,2521.7644287109374,61.90475410748731,2581.181927166375,2559.964826272205,21.217100894170017,24.861405713506148,0.011151697458740992,907669.5,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,Medium,2520.2539526367186,2728.1099487304687
2025-07-16,ADANIENT.NS,2602.5,2619.5,2595.5,2608.5,686644,0.003964301832689809,2568.3050048828127,2526.8957470703126,54.46894328799857,2585.3847076023176,2563.560024326384,21.824683275933694,24.25406122599166,0.010653736243280306,908649.5,False,1,0,1,0,1,0,0,2,1,BUY,33.33333333333333,Medium,2530.245,2738.925
2025-07-17,ADANIENT.NS,2612.0,2654.5,2605.300048828125,2616.60009765625,785771,0.0031052703301706064,2578.1050048828124,2533.54439453125,42.48103431438599,2590.1870753029225,2567.4889186473856,22.698156655536877,23.942880311900705,0.009707937216170132,913527.6,False,0,1,0,0,0,0,0,1,1,BUY,16.666666666666664,Low,2538.1020947265624,2747.430102539063
2025-07-18,ADANIENT.NS,2612.0,2626.699951171875,2584.199951171875,2596.10009765625,479942,-0.007834594219560898,2585.4900146484374,2540.468701171875,43.90376954976455,2591.0967710495884,2569.6082652407704,21.48850580881799,23.452005411284166,0.009877914151684325,787397.25,False,1,1,1,0,1,0,0,3,1,BUY,50.0,Low,2518.217094726562,2725.9051025390627
2025-07-21,ADANIENT.NS,2596.300048828125,2624.89990234375,2585.0,2619.5,369782,0.00901348232484378,2592.8650146484374,2544.3767333984374,49.457791038041535,2595.466498580421,2573.3039492972284,22.162549283192675,23.19411418566587,0.009856685402894345,766359.7,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Low,,
2025-07-22,ADANIENT.NS,2626.0,2630.0,2581.60009765625,2587.800048828125,387055,-0.01210152745633708,2596.9750122070313,2547.3329296875,40.994069682783,2594.287044772376,2574.3777344477244,19.909310324651415,22.53715341346298,0.010068455062955237,735893.85,False,1,1,1,0,1,0,0,3,1,BUY,50.0,Medium,2510.166047363281,2717.1900512695315
2025-07-23,ADANIENT.NS,2600.699951171875,2625.89990234375,2593.5,2614.5,316424,0.010317625267827868,2601.3400146484373,2550.4093310546873,50.678743483470036,2597.39673019201,2577.3497541184142,20.046976073595943,22.039117945489576,0.010137090187020359,705647.75,False,0,0,0,0,0,0,0,0,0,HOLD,0.0,Medium,,
