Date,Ticker,Open,High,Low,Close,Volume
28-10-2025,ADANIENT.NS,2495,2516,2479.100098,2494.399902,626988
29-10-2025,ADANIENT.NS,2500,2600,2495.5,2537.399902,1526734
30-10-2025,ADANIENT.NS,2550,2559.399902,2511.800049,2526.899902,783328
31-10-2025,ADANIENT.NS,2535,2543.5,2464.899902,2481,848642
03-11-2025,ADANIENT.NS,2484,2501.899902,2457.5,2467,731108
04-11-2025,ADANIENT.NS,2479.800049,2488.899902,2390.600098,2419.800049,2072668
06-11-2025,ADANIENT.NS,2425.100098,2427.100098,2307.600098,2314.300049,1978147
07-11-2025,ADANIENT.NS,2315,2402.5,2291.399902,2369.399902,2232889
10-11-2025,ADANIENT.NS,2308.24707,2315.130371,2291.862793,2298.358154,577428
11-11-2025,ADANIENT.NS,2295.740723,2306.308105,2267.140869,2294.577148,654132
12-11-2025,ADANIENT.NS,2311.252441,2440.678711,2288.954346,2408.685547,6895852
13-11-2025,ADANIENT.NS,2425.651611,2447.949707,2392.786133,2412.272705,2791508
14-11-2025,ADANIENT.NS,2423.712646,2475.773926,2405.29248,2440,4637753
17-11-2025,ADANIENT.NS,2460,2474.899902,2421,2462,2672697
18-11-2025,ADANIENT.NS,2462,2478.600098,2434.300049,2436.800049,1245215
19-11-2025,ADANIENT.NS,2446.5,2449.899902,2413.899902,2433.100098,774785
20-11-2025,ADANIENT.NS,2450.100098,2478.899902,2440.399902,2446.100098,1526556
21-11-2025,ADANIENT.NS,2450,2456.199951,2418,2422.300049,547541
24-11-2025,ADANIENT.NS,2426.199951,2432.300049,2393.100098,2399.199951,691419
25-11-2025,ADANIENT.NS,2400.899902,2407.699951,2325.300049,2332.899902,2223715
26-11-2025,ADANIENT.NS,2321.199951,2357,2310,2315,1026965
27-11-2025,ADANIENT.NS,2310,2320.5,2243,2255,1474038
28-11-2025,ADANIENT.NS,2267.100098,2331,2247.800049,2280.199951,3037620
01-12-2025,ADANIENT.NS,2300,2304,2257,2262,1313265
02-12-2025,ADANIENT.NS,2255,2267.199951,2232.199951,2239.600098,1035354
03-12-2025,ADANIENT.NS,2240,2245,2172.199951,2189.800049,1643852
04-12-2025,ADANIENT.NS,2188,2231.699951,2183.399902,2217.899902,2522821
05-12-2025,ADANIENT.NS,2217.899902,2268.600098,2202.899902,2265.399902,2400781
08-12-2025,ADANIENT.NS,2265.399902,2270.399902,2205,2216.199951,939764
09-12-2025,ADANIENT.NS,2216.199951,2257,2178.399902,2245.199951,1227728
10-12-2025,ADANIENT.NS,2255.800049,2267.5,2204.100098,2211.600098,935149
11-12-2025,ADANIENT.NS,2225,2293.899902,2192.399902,2277.699951,1519832
12-12-2025,ADANIENT.NS,2277.699951,2296.800049,2270.199951,2282.399902,929199
15-12-2025,ADANIENT.NS,2282.399902,2300,2273,2278.899902,573027
16-12-2025,ADANIENT.NS,2270,2276.800049,2232.100098,2247.899902,654714
17-12-2025,ADANIENT.NS,2247.600098,2255,2221,2232.5,651509
18-12-2025,ADANIENT.NS,2236.399902,2245,2211.100098,2229.300049,508238
19-12-2025,ADANIENT.NS,2249,2250,2210,2239,880005
22-12-2025,ADANIENT.NS,2260,2274,2245.899902,2263.5,599195
23-12-2025,ADANIENT.NS,2272.5,2273.600098,2245,2248.800049,450112
24-12-2025,ADANIENT.NS,2250,2258.800049,2217.399902,2222.699951,825693
26-12-2025,ADANIENT.NS,2229.300049,2250.899902,2218,2229.899902,566237
29-12-2025,ADANIENT.NS,2232,2238.199951,2196,2203.199951,690691
30-12-2025,ADANIENT.NS,2204.800049,2219,2195,2214.699951,935026
31-12-2025,ADANIENT.NS,2216.300049,2246.399902,2216.300049,2239.699951,779141
01-01-2026,ADANIENT.NS,2249,2287.399902,2241,2260,1046220
02-01-2026,ADANIENT.NS,2260,2283.699951,2259,2279.800049,715242
05-01-2026,ADANIENT.NS,2287,2303.899902,2274.300049,2279.5,696380
06-01-2026,ADANIENT.NS,2288.899902,2290.399902,2248.100098,2259.100098,698294
07-01-2026,ADANIENT.NS,2265,2284,2243,2274.100098,529451
08-01-2026,ADANIENT.NS,2275,2275.899902,2205,2214,792800
09-01-2026,ADANIENT.NS,2214.100098,2216,2145,2153.699951,1570376
12-01-2026,ADANIENT.NS,2156.600098,2180,2119,2171.600098,1257197
13-01-2026,ADANIENT.NS,2187.800049,2187.800049,2141.100098,2158.5,791556
14-01-2026,ADANIENT.NS,2156,2169,2142,2153.300049,618139
15-01-2026,ADANIENT.NS,2153.300049,2153.300049,2153.300049,2153.300049,0
16-01-2026,ADANIENT.NS,2162.800049,2193.899902,2152.100098,2157.300049,758469
19-01-2026,ADANIENT.NS,2155,2156.800049,2123,2134.600098,749495
20-01-2026,ADANIENT.NS,2134,2139.899902,2040,2055.100098,1160975
21-01-2026,ADANIENT.NS,2056.5,2068.199951,2004.099976,2032.199951,1354644
22-01-2026,ADANIENT.NS,2055.899902,2102.899902,2051,2086.399902,942721
23-01-2026,ADANIENT.NS,2080.5,2082.5,1848,1864.199951,7492631
27-01-2026,ADANIENT.NS,1909,1973.900024,1893,1959.5,5449633
28-01-2026,ADANIENT.NS,1985,2004,1952,1994.699951,2073198
29-01-2026,ADANIENT.NS,1999.800049,2029.099976,1972,2019.199951,1391239
30-01-2026,ADANIENT.NS,2005,2038.800049,1992.199951,2020.400024,1230915
02-02-2026,ADANIENT.NS,1956.599976,2002.199951,1934,1995.400024,1229270
03-02-2026,ADANIENT.NS,2150,2233.399902,2131.100098,2202.600098,6918581
04-02-2026,ADANIENT.NS,2220,2246,2189.199951,2228.199951,2051918
05-02-2026,ADANIENT.NS,2232,2243.699951,2210,2236.600098,992382
06-02-2026,ADANIENT.NS,2226.100098,2238,2200.399902,2226.399902,933650
09-02-2026,ADANIENT.NS,2250,2288,2240,2250.100098,1650899
10-02-2026,ADANIENT.NS,2259,2268.300049,2171,2228.399902,1670672
11-02-2026,ADANIENT.NS,2232.899902,2237.699951,2215.100098,2234.399902,682320
12-02-2026,ADANIENT.NS,2229,2229.5,2201,2211.800049,649585
13-02-2026,ADANIENT.NS,2210,2210,2124.199951,2136.600098,1489548
16-02-2026,ADANIENT.NS,2124.199951,2190.899902,2103.199951,2184.600098,1824808
17-02-2026,ADANIENT.NS,2170,2252,2170,2242.899902,1931699
18-02-2026,ADANIENT.NS,2254,2254,2188.100098,2211.199951,1149398
19-02-2026,ADANIENT.NS,2218.899902,2218.899902,2151,2156.699951,1101633
20-02-2026,ADANIENT.NS,2160,2174.399902,2152.100098,2160.800049,738454
23-02-2026,ADANIENT.NS,2180,2203,2155.300049,2191,1103960
24-02-2026,ADANIENT.NS,2168.600098,2204.699951,2162.199951,2183,1152423
25-02-2026,ADANIENT.NS,2193.199951,2237.300049,2180.100098,2231.699951,1474187
26-02-2026,ADANIENT.NS,2230,2232.399902,2200.100098,2216.399902,915342
27-02-2026,ADANIENT.NS,2210,2216.399902,2153,2161.800049,1433096
02-03-2026,ADANIENT.NS,2093,2147.899902,2073.699951,2124.600098,2134522
04-03-2026,ADANIENT.NS,2104.600098,2104.600098,2037.5,2076.5,1585848
05-03-2026,ADANIENT.NS,2094,2100,2040,2089.199951,1231524
06-03-2026,ADANIENT.NS,2079.100098,2090,2030.199951,2039.900024,1696027
09-03-2026,ADANIENT.NS,1985,2006,1940.400024,1999.199951,1305447
10-03-2026,ADANIENT.NS,2030,2030,1982.199951,1996.5,1680405
11-03-2026,ADANIENT.NS,2006.599976,2027.400024,1970,1974.699951,1088294
12-03-2026,ADANIENT.NS,1960,2026,1947.099976,2002,1473773
13-03-2026,ADANIENT.NS,1999.900024,2008.599976,1945,1961.099976,1195448
16-03-2026,ADANIENT.NS,1961,1994.800049,1946.599976,1978,1465828
17-03-2026,ADANIENT.NS,1989.900024,1990,1945,1975.400024,1268988
18-03-2026,ADANIENT.NS,1988.900024,2027,1982.199951,2007.199951,1041095
19-03-2026,ADANIENT.NS,1984,1988.599976,1930,1936.800049,1510588
20-03-2026,ADANIENT.NS,1951,1974.400024,1919.900024,1927.099976,1175662
23-03-2026,ADANIENT.NS,1910,1910.099976,1820.5,1833,2370668
24-03-2026,ADANIENT.NS,1892.699951,1893,1813.699951,1817.900024,11211381
25-03-2026,ADANIENT.NS,1847.900024,1911,1839.199951,1886.599976,2537690
27-03-2026,ADANIENT.NS,1880,1883.199951,1816.5,1823,2585257
30-03-2026,ADANIENT.NS,1810,1837.800049,1753,1758.800049,2825299
01-04-2026,ADANIENT.NS,1825,1870,1803.800049,1842.5,2328166
02-04-2026,ADANIENT.NS,1805,1842.900024,1770.099976,1834.199951,1830598
06-04-2026,ADANIENT.NS,1836.900024,1909,1802.099976,1902.199951,3153437
07-04-2026,ADANIENT.NS,1890,1904.599976,1865,1882.099976,1566909
08-04-2026,ADANIENT.NS,2000,2099,1975.099976,2043.800049,4197831
09-04-2026,ADANIENT.NS,2039.800049,2065,2010.300049,2040.5,2481188
10-04-2026,ADANIENT.NS,2043.099976,2094.600098,2041.699951,2086.800049,1700162
13-04-2026,ADANIENT.NS,2010.199951,2159,2000.199951,2129,3729773
15-04-2026,ADANIENT.NS,2187,2200,2136,2144.399902,1779015
16-04-2026,ADANIENT.NS,2170,2210.399902,2161.100098,2203.699951,2188912
17-04-2026,ADANIENT.NS,2240,2240,2186.100098,2218.300049,2408901
20-04-2026,ADANIENT.NS,2218.300049,2280.100098,2202.199951,2229.600098,1795338
21-04-2026,ADANIENT.NS,2229.699951,2255,2220,2226,1818221
22-04-2026,ADANIENT.NS,2229,2278.600098,2224.100098,2260.800049,3517237
23-04-2026,ADANIENT.NS,2243.5,2333.899902,2221.800049,2300,2948009
24-04-2026,ADANIENT.NS,2310.199951,2321.399902,2227,2287.600098,2271317
27-04-2026,ADANIENT.NS,2300.199951,2337,2286,2321.800049,1500864
28-04-2026,ADANIENT.NS,2321.800049,2420,2320.899902,2412.399902,4375556
29-04-2026,ADANIENT.NS,2427.600098,2443.800049,2388,2425.899902,4656652
10-07-2024,ADANIPORTS.NS,1484.776296,1487.214386,1452.931228,1480.59668,2082079
11-07-2024,ADANIPORTS.NS,1487.761812,1491.244866,1470.744628,1476.665771,1765496
12-07-2024,ADANIPORTS.NS,1482.786024,1489.752133,1473.978897,1479.501953,2018935
15-07-2024,ADANIPORTS.NS,1486.766559,1497.7133,1478.10873,1487.811523,1913095
16-07-2024,ADANIPORTS.NS,1488.756955,1503.286243,1486.020269,1491.792236,2170314
18-07-2024,ADANIPORTS.NS,1482.785972,1496.966979,1465.072105,1486.667114,3263419
19-07-2024,ADANIPORTS.NS,1485.323712,1494.926893,1458.404629,1462.186279,2568243
22-07-2024,ADANIPORTS.NS,1462.882799,1467.858591,1435.565751,1460.245605,1721261
23-07-2024,ADANIPORTS.NS,1460.892543,1509.655305,1412.129781,1500.052002,5987213
24-07-2024,ADANIPORTS.NS,1500.698832,1506.222009,1472.834397,1477.611206,2201442
25-07-2024,ADANIPORTS.NS,1463.878003,1492.190211,1459.748071,1479.800537,2211808
26-07-2024,ADANIPORTS.NS,1488.657492,1540.40573,1482.786033,1535.28064,4500728
29-07-2024,ADANIPORTS.NS,1540.405728,1551.451962,1532.543953,1541.201782,1928637
30-07-2024,ADANIPORTS.NS,1547.07322,1549.362133,1528.563298,1538.763672,2800881
31-07-2024,ADANIPORTS.NS,1549.461627,1570.260462,1539.510043,1562.299194,2622023
01-08-2024,ADANIPORTS.NS,1573.295642,1597.179443,1560.905968,1582.451172,7160588
02-08-2024,ADANIPORTS.NS,1572.30045,1591.954828,1542.694488,1580.311523,4313297
05-08-2024,ADANIPORTS.NS,1532.543893,1555.880308,1464.425351,1486.61731,7147230
06-08-2024,ADANIPORTS.NS,1517.517015,1532.295093,1480.895139,1486.866089,3159971
07-08-2024,ADANIPORTS.NS,1512.640743,1540.35588,1506.868776,1536.325562,2258441
08-08-2024,ADANIPORTS.NS,1530.55364,1548.466491,1506.470855,1511.64563,2468123
09-08-2024,ADANIPORTS.NS,1534.036695,1536.027011,1511.64563,1526.374023,1503033
12-08-2024,ADANIPORTS.NS,1492.737613,1516.870205,1450.294083,1494.130859,9230512
13-08-2024,ADANIPORTS.NS,1498.559273,1510.103086,1472.336873,1476.2677,2485446
14-08-2024,ADANIPORTS.NS,1480.795628,1480.795628,1444.969927,1454.871704,2648057
16-08-2024,ADANIPORTS.NS,1464.076964,1489.951082,1449.99557,1486.219238,1985315
19-08-2024,ADANIPORTS.NS,1493.682925,1499.703681,1482.785989,1489.204712,1343387
20-08-2024,ADANIPORTS.NS,1497.663598,1502.689196,1479.10399,1485.32373,990643
21-08-2024,ADANIPORTS.NS,1491.84186,1509.655219,1485.323646,1496.220581,1551436
22-08-2024,ADANIPORTS.NS,1499.703731,1502.191627,1483.184126,1485.074951,1442064
23-08-2024,ADANIPORTS.NS,1485.771433,1495.723016,1478.904816,1484.079712,1181075
26-08-2024,ADANIPORTS.NS,1488.259322,1489.75206,1472.834368,1475.37207,1087057
27-08-2024,ADANIPORTS.NS,1477.710719,1489.65262,1468.455697,1471.192383,910064
28-08-2024,ADANIPORTS.NS,1472.237334,1479.203443,1459.897346,1462.683838,1225101
29-08-2024,ADANIPORTS.NS,1464.922931,1475.819867,1445.567028,1468.903564,3359850
30-08-2024,ADANIPORTS.NS,1473.779746,1479.800503,1458.902177,1474.72522,1996592
02-09-2024,ADANIPORTS.NS,1482.785948,1492.239952,1471.640223,1487.26416,2054244
03-09-2024,ADANIPORTS.NS,1487.264166,1490.846711,1469.450807,1472.386597,882478
04-09-2024,ADANIPORTS.NS,1464.873165,1468.007938,1453.976229,1464.972656,1122071
05-09-2024,ADANIPORTS.NS,1469.60007,1469.649877,1455.916643,1458.454346,959956
06-09-2024,ADANIPORTS.NS,1458.50413,1461.638904,1420.638426,1435.416504,3340767
09-09-2024,ADANIPORTS.NS,1424.071576,1434.62023,1404.168409,1428.947876,1621371
10-09-2024,ADANIPORTS.NS,1432.032855,1456.911813,1428.052221,1446.363159,1542798
11-09-2024,ADANIPORTS.NS,1447.905667,1450.79165,1418.200213,1423.673584,1637596
12-09-2024,ADANIPORTS.NS,1437.008709,1467.858619,1433.227059,1465.470215,4003674
13-09-2024,ADANIPORTS.NS,1465.818486,1468.505486,1442.97965,1445.069458,1683544
16-09-2024,ADANIPORTS.NS,1448.054914,1454.075671,1431.833906,1433.724609,1673805
17-09-2024,ADANIPORTS.NS,1435.814509,1438.003809,1413.224342,1419.692871,1321316
18-09-2024,ADANIPORTS.NS,1423.076466,1432.281681,1408.198897,1421.882324,1421406
19-09-2024,ADANIPORTS.NS,1426.061934,1431.037726,1387.698531,1401.381958,2072872
20-09-2024,ADANIPORTS.NS,1412.079876,1446.014872,1402.377082,1431.734253,4407151
23-09-2024,ADANIPORTS.NS,1440.989289,1451.886224,1436.859357,1449.099854,1139915
24-09-2024,ADANIPORTS.NS,1449.099833,1458.75282,1439.99411,1449.597412,1537307
25-09-2024,ADANIPORTS.NS,1451.936057,1456.911849,1431.236714,1445.517334,1227806
26-09-2024,ADANIPORTS.NS,1449.79647,1468.604988,1440.989343,1465.470215,2066994
27-09-2024,ADANIPORTS.NS,1477.810124,1477.810124,1445.417672,1449.647095,2694100
30-09-2024,ADANIPORTS.NS,1449.647201,1461.638908,1437.008738,1441.188354,2042408
01-10-2024,ADANIPORTS.NS,1441.188292,1465.71897,1440.989309,1460.394897,1687795
03-10-2024,ADANIPORTS.NS,1445.716345,1461.887668,1407.35294,1418.299683,3967953
04-10-2024,ADANIPORTS.NS,1417.901702,1439.397098,1397.401342,1406.855347,2611371
07-10-2024,ADANIPORTS.NS,1403.173276,1417.006001,1330.526716,1348.63855,4531821
08-10-2024,ADANIPORTS.NS,1335.502582,1417.453853,1335.502582,1411.682007,3031170
09-10-2024,ADANIPORTS.NS,1417.85188,1426.01213,1397.550625,1401.332275,1507508
10-10-2024,ADANIPORTS.NS,1410.139396,1423.126261,1400.038514,1410.338379,1628495
11-10-2024,ADANIPORTS.NS,1408.348065,1419.941684,1398.396481,1401.431763,1158809
14-10-2024,ADANIPORTS.NS,1411.134595,1419.095862,1400.337151,1403.471924,762384
15-10-2024,ADANIPORTS.NS,1409.094426,1417.802061,1400.187807,1413.423462,1018477
16-10-2024,ADANIPORTS.NS,1411.134619,1411.532706,1385.2605,1397.003418,1450465
17-10-2024,ADANIPORTS.NS,1397.003426,1401.183043,1380.832102,1387.947388,1418861
18-10-2024,ADANIPORTS.NS,1382.274951,1403.720662,1369.337893,1398.794556,1290065
21-10-2024,ADANIPORTS.NS,1403.073804,1406.059279,1364.660715,1368.840332,1644382
22-10-2024,ADANIPORTS.NS,1368.04419,1380.384178,1347.344968,1356.251587,2467299
23-10-2024,ADANIPORTS.NS,1356.201847,1364.163114,1328.73538,1333.959961,1916219
24-10-2024,ADANIPORTS.NS,1338.488016,1352.420234,1329.730574,1347.842529,1115993
25-10-2024,ADANIPORTS.NS,1353.415397,1361.376664,1297.835826,1312.315308,2078274
28-10-2024,ADANIPORTS.NS,1320.425836,1357.495485,1296.840632,1345.653076,2126411
29-10-2024,ADANIPORTS.NS,1358.092566,1370.780835,1315.599353,1366.053833,3790528
30-10-2024,ADANIPORTS.NS,1373.26874,1408.049598,1351.474869,1389.440063,2526884
31-10-2024,ADANIPORTS.NS,1401.133153,1401.18296,1365.456751,1369.288086,1891761
01-11-2024,ADANIPORTS.NS,1379.787029,1391.181543,1371.72627,1387.648804,243881
04-11-2024,ADANIPORTS.NS,1387.449727,1388.245902,1329.531559,1342.717407,1700308
05-11-2024,ADANIPORTS.NS,1343.463864,1346.499146,1289.625818,1322.913818,4852958
06-11-2024,ADANIPORTS.NS,1323.560609,1375.308844,1308.832217,1363.366943,3645515
07-11-2024,ADANIPORTS.NS,1366.302698,1366.302698,1343.463861,1346.548828,1292794
08-11-2024,ADANIPORTS.NS,1346.548823,1360.680146,1332.119026,1355.505249,1400491
11-11-2024,ADANIPORTS.NS,1348.539115,1351.375292,1332.566896,1341.374023,1269498
12-11-2024,ADANIPORTS.NS,1341.523246,1348.240565,1313.609006,1319.579956,1038042
13-11-2024,ADANIPORTS.NS,1315.599429,1322.814327,1278.629269,1281.664551,1437072
14-11-2024,ADANIPORTS.NS,1283.704539,1290.372173,1254.54647,1258.427612,2963013
18-11-2024,ADANIPORTS.NS,1257.880229,1282.659698,1255.19335,1273.106201,1445637
19-11-2024,ADANIPORTS.NS,1278.778495,1315.051969,1275.79302,1283.406006,2631778
21-11-2024,ADANIPORTS.NS,1155.080266,1155.080266,990.8294505,1109.253296,46926687
22-11-2024,ADANIPORTS.NS,1067.406901,1150.303646,1048.896978,1131.246338,27086168
25-11-2024,ADANIPORTS.NS,1179.262713,1185.631751,1134.181989,1161.150879,10532688
26-11-2024,ADANIPORTS.NS,1166.375437,1168.76372,1113.930517,1123.384521,5802555
27-11-2024,ADANIPORTS.NS,1096.664543,1225.736538,1096.664543,1194.140259,24434211
28-11-2024,ADANIPORTS.NS,1190.856299,1220.95984,1157.518493,1161.946899,15602469
29-11-2024,ADANIPORTS.NS,1169.311147,1209.714555,1163.240705,1184.28833,9412850
02-12-2024,ADANIPORTS.NS,1196.080849,1214.988858,1183.641369,1209.913574,6941125
03-12-2024,ADANIPORTS.NS,1221.009543,1303.159917,1214.093241,1282.410889,16753958
04-12-2024,ADANIPORTS.NS,1294.701002,1294.701002,1255.889826,1263.40332,4874025
05-12-2024,ADANIPORTS.NS,1267.831784,1278.579543,1248.127599,1270.867065,4369917
06-12-2024,ADANIPORTS.NS,1272.807585,1276.290639,1250.018433,1252.954224,2232531
09-12-2024,ADANIPORTS.NS,1251.710199,1271.364576,1242.952757,1260.716309,2849557
10-12-2024,ADANIPORTS.NS,1266.737078,1266.737078,1238.375065,1242.703979,2406907
11-12-2024,ADANIPORTS.NS,1248.028058,1252.257481,1224.791134,1227.826416,2595435
12-12-2024,ADANIPORTS.NS,1227.826484,1261.860852,1217.526497,1237.977051,5457302
13-12-2024,ADANIPORTS.NS,1235.936881,1255.889855,1224.044787,1253.849731,2818291
16-12-2024,ADANIPORTS.NS,1251.90918,1255.740516,1234.941682,1237.131104,1337624
17-12-2024,ADANIPORTS.NS,1229.120127,1253.402017,1223.099492,1225.935669,2684726
18-12-2024,ADANIPORTS.NS,1230.015717,1232.9017,1201.404914,1204.191406,1931870
19-12-2024,ADANIPORTS.NS,1181.750621,1203.146527,1179.262725,1199.165894,1541271
20-12-2024,ADANIPORTS.NS,1199.165846,1210.013096,1170.505236,1176.724976,3045185
23-12-2024,ADANIPORTS.NS,1184.188645,1193.194877,1168.564707,1186.029785,1540796
24-12-2024,ADANIPORTS.NS,1192.199747,1197.275031,1174.286896,1176.476196,1380778
26-12-2024,ADANIPORTS.NS,1181.253024,1242.952845,1176.824617,1237.927246,3827047
27-12-2024,ADANIPORTS.NS,1242.405394,1244.89329,1219.815348,1224.741333,2595142
30-12-2024,ADANIPORTS.NS,1227.776629,1252.705394,1206.131935,1212.600464,8312636
31-12-2024,ADANIPORTS.NS,1216.083488,1230.81188,1202.300569,1225.139404,1717204
01-01-2025,ADANIPORTS.NS,1217.078668,1225.83611,1200.509257,1212.799438,1937930
02-01-2025,ADANIPORTS.NS,1217.874909,1222.452613,1202.250849,1220.064209,3772207
03-01-2025,ADANIPORTS.NS,1228.523047,1231.608014,1191.204607,1193.74231,3040564
06-01-2025,ADANIPORTS.NS,1193.742224,1195.085664,1152.443154,1157.418945,2298522
07-01-2025,ADANIPORTS.NS,1157.418982,1176.426483,1156.423824,1168.315918,2010913
08-01-2025,ADANIPORTS.NS,1177.819769,1177.819769,1135.575222,1146.721069,2900996
09-01-2025,ADANIPORTS.NS,1151.099636,1151.099636,1124.479149,1126.867554,1884725
10-01-2025,ADANIPORTS.NS,1129.405231,1131.893127,1100.943726,1106.815063,1902237
13-01-2025,ADANIPORTS.NS,1095.569893,1101.092949,1053.822925,1061.485718,2273302
14-01-2025,ADANIPORTS.NS,1073.626598,1125.92222,1069.845069,1111.691406,6277854
15-01-2025,ADANIPORTS.NS,1119.553184,1136.42107,1113.084655,1123.434326,3135942
16-01-2025,ADANIPORTS.NS,1174.237042,1184.238432,1139.854394,1145.178467,3997547
17-01-2025,ADANIPORTS.NS,1157.369242,1167.967704,1139.95397,1157.866821,2464355
20-01-2025,ADANIPORTS.NS,1166.325667,1166.325667,1140.949128,1143.138428,1312101
21-01-2025,ADANIPORTS.NS,1144.4321,1148.661523,1098.654816,1100.844116,3134022
22-01-2025,ADANIPORTS.NS,1110.099179,1112.636881,1075.218829,1096.91333,1906032
23-01-2025,ADANIPORTS.NS,1096.913258,1108.855158,1084.374288,1098.654785,1968815
24-01-2025,ADANIPORTS.NS,1098.804123,1109.601566,1082.98108,1088.852539,2400140
27-01-2025,ADANIPORTS.NS,1079.846319,1088.305165,1062.381363,1076.761353,2371555
28-01-2025,ADANIPORTS.NS,1081.737198,1091.340501,1056.111869,1075.467651,2404643
29-01-2025,ADANIPORTS.NS,1079.746822,1097.510375,1069.297659,1091.638916,4603700
30-01-2025,ADANIPORTS.NS,1098.555304,1113.084591,1005.856281,1071.835327,14097862
31-01-2025,ADANIPORTS.NS,1079.746845,1103.879436,1068.800103,1094.027344,4659891
01-02-2025,ADANIPORTS.NS,1100.545698,1112.089511,1057.853378,1078.851196,4919797
03-02-2025,ADANIPORTS.NS,1078.751674,1088.703258,1049.892081,1079.597534,3961203
04-02-2025,ADANIPORTS.NS,1094.674258,1122.439202,1086.464201,1119.65271,4071098
05-02-2025,ADANIPORTS.NS,1120.548317,1149.308418,1118.110227,1138.809448,2979646
06-02-2025,ADANIPORTS.NS,1150.005023,1163.738258,1134.580068,1158.414185,6263278
07-02-2025,ADANIPORTS.NS,1154.383752,1169.958005,1127.315491,1140.551025,4079540
10-02-2025,ADANIPORTS.NS,1144.432123,1153.239251,1121.792271,1138.660156,2415627
11-02-2025,ADANIPORTS.NS,1138.660203,1154.383755,1108.656274,1134.580078,4901591
12-02-2025,ADANIPORTS.NS,1134.480558,1138.660174,1093.629257,1123.484009,2862155
13-02-2025,ADANIPORTS.NS,1128.310609,1146.074161,1100.694964,1106.168335,3763868
14-02-2025,ADANIPORTS.NS,1114.577436,1114.577436,1037.104377,1057.55481,4565339
17-02-2025,ADANIPORTS.NS,1053.822867,1084.02602,1034.964666,1077.656982,2518527
18-02-2025,ADANIPORTS.NS,1077.657012,1082.632804,1056.808371,1079.896118,1715308
19-02-2025,ADANIPORTS.NS,1056.460063,1086.414305,1049.44427,1077.607178,1792268
20-02-2025,ADANIPORTS.NS,1068.999066,1120.548318,1068.800083,1106.317505,3714173
21-02-2025,ADANIPORTS.NS,1106.317455,1113.68165,1074.770984,1078.005249,2360177
24-02-2025,ADANIPORTS.NS,1078.00529,1078.00529,1060.540212,1065.217529,1669749
25-02-2025,ADANIPORTS.NS,1069.397224,1086.115934,1062.580413,1075.119385,1665355
27-02-2025,ADANIPORTS.NS,1077.756514,1082.6825,1063.923789,1073.726074,1819078
28-02-2025,ADANIPORTS.NS,1068.800116,1077.65705,1054.071724,1064.222412,2849138
03-03-2025,ADANIPORTS.NS,1069.745409,1075.766165,1035.561744,1047.951538,2274285
04-03-2025,ADANIPORTS.NS,1042.876175,1057.853357,1031.48166,1052.827759,1788886
05-03-2025,ADANIPORTS.NS,1051.683369,1113.233887,1049.892035,1107.312622,3785743
06-03-2025,ADANIPORTS.NS,1112.786002,1143.188138,1096.515188,1130.698853,4020627
07-03-2025,ADANIPORTS.NS,1130.698877,1151.348413,1128.609069,1138.95874,2211623
10-03-2025,ADANIPORTS.NS,1140.451544,1162.991906,1131.445312,1137.366577,2430740
11-03-2025,ADANIPORTS.NS,1131.793674,1140.352011,1118.956106,1129.504761,2399428
12-03-2025,ADANIPORTS.NS,1133.485427,1149.557259,1099.650041,1122.83728,2842848
13-03-2025,ADANIPORTS.NS,1129.504802,1133.933208,1109.65144,1113.78125,1358839
17-03-2025,ADANIPORTS.NS,1109.402643,1142.989239,1105.819976,1131.644409,1489537
18-03-2025,ADANIPORTS.NS,1131.644409,1131.644409,1131.644409,1131.644409,0
19-03-2025,ADANIPORTS.NS,1154.383721,1178.765102,1153.18958,1167.818359,2416781
20-03-2025,ADANIPORTS.NS,1179.26264,1181.20315,1155.577822,1171.749146,1919013
21-03-2025,ADANIPORTS.NS,1176.277186,1196.727739,1166.375409,1183.044312,3127446
24-03-2025,ADANIPORTS.NS,1190.209397,1204.987475,1180.30762,1194.986206,2135192
25-03-2025,ADANIPORTS.NS,1199.165846,1203.245971,1168.863322,1176.724976,2090037
26-03-2025,ADANIPORTS.NS,1177.272396,1196.379389,1167.370619,1175.87915,1676081
27-03-2025,ADANIPORTS.NS,1176.277224,1206.131976,1169.311115,1190.955811,2004036
28-03-2025,ADANIPORTS.NS,1191.90112,1199.165825,1169.510057,1177.222534,1670913
01-04-2025,ADANIPORTS.NS,1173.291679,1196.180321,1162.394744,1169.062256,1584541
02-04-2025,ADANIPORTS.NS,1176.675244,1193.145041,1161.698062,1189.661987,1232853
03-04-2025,ADANIPORTS.NS,1164.584106,1199.962035,1164.584106,1194.090576,1300511
04-04-2025,ADANIPORTS.NS,1190.209358,1194.289482,1137.465966,1142.790039,1785093
07-04-2025,ADANIPORTS.NS,1044.866517,1113.582253,1036.457477,1105.272705,2192949
08-04-2025,ADANIPORTS.NS,1129.504789,1150.054834,1105.670794,1125.872437,2423486
09-04-2025,ADANIPORTS.NS,1128.360314,1130.101841,1106.616128,1126.320313,1537177
11-04-2025,ADANIPORTS.NS,1157.369199,1164.633904,1142.441823,1158.911743,3536245
15-04-2025,ADANIPORTS.NS,1194.190107,1219.964734,1173.29178,1204.937866,3176522
16-04-2025,ADANIPORTS.NS,1204.141635,1229.518174,1195.78228,1226.930786,1909731
